entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
19951150485,"EAGLE RIVER INVESTMENTS, LLC, Dissolved January 23, 2003",410 17TH ST STE 1705,,Denver,CO,80202,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,RICHARD,M.,SAPKIN,,,410 17TH ST STE 1705,,DENVER,CO,80202,US,,,,,,,12/8/1995
19921028769,"CORNERSTONE DESIGN & DRAFTING, INC., Dissolved January 1, 2004",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/19/1992
20021159517,"Kern River Holdings Inc., Colorado Authority Relinquished July 28, 2017",9601 McAllister Freeway,Suite 221,San Antonio,TX,78216,US,,,,,,,Withdrawn,,Foreign Corporation,FPC,,,,,,,,,,,,,,,,,,6/12/2002
19951150565,HIDDEN RIVER RANCH ASSOCIATION,318 Elk Avenue,Suite 24,Crested Butte,CO,81224,US,PO Box 2776,,Crested Butte,CO,81224,US,Good Standing,,Nonprofit Corporation,DNC,,,,,"Toad Property Management, Inc.",318 Elk Avenue,Suite 24,Crested Butte,CO,81224,US,PO Box 2776,,Crested Butte,CO,81224,US,12/11/1995
19901078151,"LAMICQ GUIDES & OUTFITTERS, INC., Dissolved September 25, 2013",635 19 1/2 ROAD,,Grand Junction,CO,81507,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,DIANE,R.,LAMICQ,,,635 19 1/2 ROAD,,GRAND JUNCTION,CO,81507,US,,,,,,,7/31/1990
19971017892,"GOLD RIVERS CONDOMINIUMS OF BASALT, LLC, Dissolved July 1, 2001",720 E HYMAN AVE,,Aspen,CO,81611,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DOUGLAS,P.,ALLEN,,,600 E HOPKINS STE 302,,ASPEN,CO,81611,US,,,,,,,2/5/1997
19961010767,"CONCORD GUIDES, INC.",3117 Weld County Rd 14 1/2,,Erie,CO,80516,US,PO Box 1080,,Erie,CO,80516,US,Good Standing,,Corporation,DPC,Susie,L,Chandler,,,3117 WELD COUNTY RD 14 1/2,,ERIE,CO,80516,US,PO Box 1080,,Erie,CO,80516,US,1/24/1996
19781356115,"Adventure Air, Inc., Dissolved January 1, 1984",7313 Old Post Road,,Boulder,CO,80301,US,,,,,,,Administratively Dissolved,,Corporation,DPC,K.,D.,Moorhead,,,7313 Old Post Road,,Boulder,CO,80301,US,,,,,,,9/25/1978
19921074792,RIVER BEND ASSOCIATES LTD. PARTNERSHIP,,,,,,,,,,,,,Exists,,Limited Partnership,DLP,FREDRICK,A.,DUNN,III,,"1600 BROADWAY, #1150",,DENVER,CO,80202,US,,,,,,,7/29/1992
19901078908,"WRANGLER MEADOWS MANOR HOMEOWNERS ASSOCIATION, INC.",3828 Surrey Ridge Rd.,,Loveland,CO,80537,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Marc,,Young,,,3828 Surrey Ridge Rd.,,Loveland,CO,80537,US,3828 Surrey Ridge Dr,,Loveland,CO,80537,US,8/2/1990
19911036574,"THE GUIDES, LTD., Dissolved March 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/20/1991
19901086594,"RIVER OTTER ALLIANCE, Delinquent February 1, 2015",6733 S LOCUST CT,,Centennial,CO,80112-1009,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,JOHN,C.,MULVIHILL,,,6733 S LOCUST CT,,Centennial,CO,80112,US,,,,,,,9/11/1990
19981000702,"EL DIABLO ALPINE GUIDES INC., Dissolved November 2, 2003",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,1/2/1998
19871618975,"PINEY RIVER ASSOCIATES INC., Dissolved March 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/1/1985
19911061031,"ROARING FORK RIVER--ROBERTSON DITCH COMPANY, Dissolved June 1, 1996",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,8/5/1991
19951037253,PLATTE RIVER FARMS LLC,12460 FIRST ST,PO BOX 247,Eastlake,CO,80614,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,CLAY,,CARLSON,,,12460 FIRST ST,,EASTLAKE,CO,80614,US,P O BOX 247,,EASTLAKE,CO,80614,US,3/22/1995
19981031504,"NATIONAL DRIVERS TRAINING, L.L.C., Dissolved March 20, 2000",325 SECOND AVE,,Monument,CO,80132,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,AUSTIN,,MERRILL,,,1400 DEER CREEK RD,,MONUMENT,CO,80132,US,,,,,,,2/18/1998
19971124583,WHITE RIVER ENERGY CO.,668 MARKET ST,,Meeker,CO,81641,US,PO Box 1090,,Meeker,CO,81641,US,Good Standing,,Corporation,DPC,DALE,K,DUNBAR,,,668 MARKET ST,,MEEKER,CO,81641,US,PO BOX 1090,,MEEKER,CO,81641,US,8/6/1997
19931044272,"THE RIVER MOUNTAIN LODGE HOMEOWNERS ASSOCIATION II, INC.",1891 Ski Hill Road,,Breckenridge,CO,80424,US,PO Box 6669,,Breckenridge,CO,80424,US,Good Standing,,Nonprofit Corporation,DNC,Norm,,Helm,,,1891 Ski Hill Road,,Breckenridge,CO,80424,US,PO Box 6669,,Breckenridge,CO,80424,US,4/27/1993
19991182239,"CLEAR CREEK WOODCRAFT, INC., Dissolved March 1, 2004",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/29/1999
19981032714,"THE RIVER OF GOD CHURCH, INC., Delinquent February 1, 2009",162 CIRCLE E SWAN MEADOW VLGE,,Dillon,CO,80435,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,DONALD,JAMES,CAMPBELL,,,162 CIRCLE E SWAN MEADOW VLGE,,DILLON,CO,80435,US,PO BOX 2277,,DILLON,CO,80435,US,2/19/1998
19941052858,"RIVER VIEW PROPERTIES LIMITED PARTNERSHIP # 2, Dissolved October 29, 2011",,,,,,,3225 McLeod Dr #100,,Las Vegas,NV,89121,US,Voluntarily Dissolved,,Limited Partnership,DLP,ADAMS,,CARONI,,,1474 MAIN AVE STE 107,,DURANGO,CO,81301,US,,,,,,,5/6/1994
19871722625,"TWO-RIVERS PEDIATRIC DEVELOPMENTAL CLINIC, Dissolved February 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,4/27/1987
19941052879,"THOMAS WOOD HANDCRAFTED LOG HOMES, INC.",1055 Saratoga,,Steamboat Springs,CO,80487,US,PO Box 772418,,Steamboat Springs,CO,80477,US,Good Standing,,Corporation,DPC,Thomas,E.,Wood,Jr.,,1055 Saratoga Ave.,,STEAMBOAT SPRINGS,CO,80477,US,PO Box 772418,,STEAMBOAT SPRINGS,CO,80477,US,5/6/1994
19991008261,"RIVER ROCK HOMES, INC., Delinquent July 1, 2007",3111 W TROPICANA AVE,,Las Vegas,NV,89103,US,PO BOX 14844,,Las Vegas,NV,89114,US,Delinquent,,Corporation,DPC,MARVIN,G.,LIPSCHULTZ,,,2322 LAZY O RD,,SNOWMASS,CO,81657,US,,,,,,,1/14/1999
19901081712,"ACE-KRAFT ROOFMASTERS, LTD., Colorado Authority Terminated January 31, 2005",2204 W PETERSMITH,,Fort Worth,TX,76102,US,,,,,,,Revoked,,Foreign Limited Partnership,FLP,GEORGE,R.,LEA,,,8110 W BRANDON DR,,LITTLETON,CO,80120,US,,,,,,,8/16/1990
19931032752,"FRIENDS OF THE PINE RIVER PUBLIC LIBRARY, INC.",395 Center Dr.,,Bayfield,CO,81122,US,P.O. Box 227,,Bayfield,CO,81122,US,Good Standing,,Nonprofit Corporation,DNC,Susan,B,Brightman,,,190 E East Dr,,Bayfield,CO,81122,US,PO Box 81,,Bayfield,CO,81122,US,3/29/1993
19871589207,"UNDERSEA ADVENTURES, INC., Dissolved August 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,10/1/1984
19921026356,"RUDY STEELE GUIDES AND OUTFITTERS, INC., Dissolved December 1, 2003",1416 CR 132,,Glenwood Springs,CO,81601,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/13/1992
20011063356,"Tumbling River Ranch, Inc.",3715 PARK CTY RD 62,,Grant,CO,80448,US,PO BOX 30,,Grant,CO,80448,US,Good Standing,,Corporation,DPC,Scott,T,Dugan,,,3715 Park County Rd 62,,Grant,CO,80448,US,PO Box 30,,Grant,CO,80448,US,3/27/2001
19961088559,"NEW ADVENTURE, LLC, Dissolved January 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,MANSOOR,SHAWN,SHAH,,,8415 LAMAR DRIVE,,ARVADA,CO,80003,US,,,,,,,7/3/1996
19941053313,"THUNDER RIVER LODGE, INC.",51637 Highway 6,,Glenwood Springs,CO,81601,US,,,,,,,Good Standing,,Corporation,DPC,ARTHUR,,ROTHMAN,,,721 CNTY RD 170,,CARBONDALE,CO,81623,US,,,,,,,5/9/1994
19971118102,"WW ADVENTURES INC., Delinquent September 1, 2005",342 13TH ST,,Ship Bottom,NJ,8008,US,,,,,,,Delinquent,,Corporation,DPC,,,,,The Corporation Company,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,7/25/1997
19931044592,"TOP OF THE ROCKIES ROAD ASSOCIATION OF FALL RIVER ESTATES, Delinquent April 1, 2015",1260 FALL RIVER COURT,,Estes Park,CO,80517,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,DALE,,JOBE,,,1260 FALL RIVER COURT,,ESTES PARK,CO,80517,US,,,,,,,4/28/1993
19931044628,"RIVER MASTERS, INC.",2315 E MAIN ST,,Canyon City,CO,81212,US,,,,,,,Good Standing,,Corporation,DPC,William,M,Colon,,,2315 E MAIN ST,,CANON CITY,CO,81212,US,2315 E. Main Street,,Canon City,CO,81212,US,4/28/1993
19941058001,"ROCK RIVER OPERATING, INC., Colorado Authority Terminated November 1, 1998",6638 W OTTAWA AVE,SUITE 100,Littleton,CO,80123,US,,,,,,,Revoked,,Foreign Corporation,FPC,,,,,,,,,,,,,,,,,,5/19/1994
19981034310,"THE STAMPEDE AND CRAFT CORRAL, LLC, Dissolved July 1, 2003",719 GOLD HILLS PL,,Woodland Park,CO,80863,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,TRACY,MICHELLE,STASIAK,,,719 GOLD HILLS PL,,WOODLAND PARK,CO,80863,US,,,,,,,2/23/1998
19901082577,"ACTION ADVENTURES, INC., Delinquent August 1, 2011",411 3RD ST,,Crested Butte,CO,81224,US,,,,,,,Delinquent,,Corporation,DPC,JAMES,H.,STARR,,,411 3RD ST,,CRESTED BUTTE,CO,81224,US,PO BOX 1167,,CRESTED BUTTE,CO,81224,US,8/21/1990
19871677621,"ADVENTURE SPECIALISTS, INC.",473 County Rd 271,Bear Basin Ranch,Westcliffe,CO,81252,US,473 County Rd 271,Bear Basin Ranch,Westcliffe,CO,81252,US,Good Standing,,Corporation,DPC,Amy,R,Finger,,,473 County Rd 271,Bear Basin Ranch,Westcliffe,CO,81252,US,473 County Rd 271,Bear Basin Ranch,Westcliffe,CO,81252,US,6/17/1986
19981072024,"WHITE RIVER INSURANCE & FINANCIAL SERVICES, LLC, Dissolved January 1, 2004",592 MAIN ST STE 11,,Meeker,CO,81641,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DAVID,R.,SSEELY,,,592 MAIN ST STE 11,,MEEKER,CO,81641,US,,,,,,,4/17/1998
19951038682,"THREE ANGLERS LLC, Delinquent August 1, 2016",500 S FRONTAGE RD E STE 112,,Vail,CO,81657,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,KURT,RICHARD,DAVIS,,,500 S FRONTAGE RD E STE 112,,VAIL,CO,81657,US,,,,,,,3/24/1995
19871678140,"AMERICAN ADVENTURE PRODUCTIONS, INC.",408 Aspen Airport Business Center #,,Aspen,CO,81611,US,,,,,,,Good Standing,,Corporation,DPC,Wilcox,G,Wilcox,,,408 Aspen Airport Business Center #,Suite #202,ASPEN,CO,81611,US,,,,,,,6/20/1986
20011064010,"RIVERVIEW OF WAUKESHA, LLC, Dissolved September 24, 2001",140 E 19TH AVE STE 500,,Denver,CO,80203,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,GARY,A.,HOOVER,,,140 E 19TH AVE STE 500,,DENVER,CO,80203,US,,,,,,,3/27/2001
19981073482,"EXECUTIVE AIRCRAFT MANAGEMENT, LLC, Dissolved September 30, 2004",1924 CEDARIDGE CIRCLE,,Superior,CO,80027,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,BRIAN,,MYGATT,,,1924 CEDARIDGE CIRCLE,,SUPERIOR,CO,80027,US,,,,,,,4/20/1998
20031116886,"EXPERIMENTAL AIRCRAFT ASSOCIATION - 720, Delinquent May 1, 2008",2106 70th Ave.,,Greeley,CO,80524,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,Thomas,E,Tomlin,,,2106 70th Ave,,Greeley,CO,80634,US,,,,,,,4/11/2003
20011064146,"ELK RIVER STORAGE, LLP",509 Lincoln Avenue,,Steamboat Springs,CO,80487,US,PO Box 882500,,Steamboat Springs,CO,80488,US,Good Standing,,Limited Liability Partnership,DLLP,Ronald,E.,Wendler,,,30100 RCR 14E,,Steamboat Springs,CO,80487,US,PO Box 882500,,Steamboat Springs,CO,80488,US,3/28/2001
19871678510,PLATTE RIVER RABBIT FANCIERS CLUB,21580 E 118TH AVE,,Commerce City,CO,80022-9640,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,ROSETTA,,SCANLON,,,21580 E 118TH AVE,,COMMERCE CITY,CO,80022-9640,US,,,,,,,6/24/1986
19871759879,RIVERFORK DEVELOPMENTAL OIL LIMITED PARTNERSHIP,,,,,,,,,,,,,Exists,,Limited Partnership,DLP,DAVID,,JONES,,,ASPEN SKI LODGE 101 W. MAIN ST.,,ASPEN,CO,81611,US,,,,,,,11/16/1987
19961143466,"ADVENTURE IMAGING LLCSAME AS 11, Dissolved January 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,TIMOTHY,J.,ISENHART,,,6076 S COLORADO BLVD,,LITTLETON,CO,80121,US,,,,,,,11/4/1996
19951151544,"RIVERBEND, L.L.C., Dissolved January 1, 2004",500 N THIRD ST STE 204,,Fairfield,IA,52556,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,STEVEN,F.,LETOFSKY,,,1000 N SUMMIT BLVD STE 210,,FRISCO,CO,80443,US,P O BOX 459,,FRISCO,CO,80443,US,12/12/1995
19961084673,"RIVER ROCK HOMES, LLC, Dissolved January 14, 1999",8001 S NIAGARA WAY,,Englewood,CO,80112,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,STUART,,NACHT,,,8001 S NIAGARA WAY,,ENGLEWOOD,CO,80112,US,,,,,,,6/25/1996
19991076385,"KINNEYKRAFT CORPORATION, Dissolved October 31, 2004",9655 E CENTER AVE,,Denver,CO,80231,US,,,,,,,Administratively Dissolved,,Corporation,DPC,ROBERT,E.,KINNEY,,,9655 E CENTER AVE,,DENVER,CO,80231,US,,,,,,,5/1/1999
19871215165,"SILVER WINGS AIRCRAFT PARTS COMPANY, Dissolved October 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,12/29/1969
19931050436,"RIVERWALK BANK BUILDING CONDOMINIUMS, INC.",34215 HWY 6 & 24,,Edwards,CO,81632,US,PO BOX 932,,Edwards,CO,81632,US,Good Standing,,Nonprofit Corporation,DNC,Linda,,HILL,,,34215 HWY 6 & 24,,EDWARDS,CO,81632,US,PO BOX 932,,EDWARDS,CO,81632,US,5/13/1993
19951112356,"PLATTE RIVER SPECIALTIES, INC., Dissolved July 1, 2000",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/12/1995
19981074797,"STEELCRAFT LLC, Dissolved January 1, 2004",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,NANCY,J.,GOE,,,67300 HWY 50,,PENROSE,CO,81240,US,,,,,,,4/22/1998
19991205205,RIVERBEND AT MILL VILLAGE CONDOMINIUM ASSOCIATION,23 Inverness Way East,Suite 200,Englewood,CO,80112,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,"Hammersmith Management, Inc.",23 Inverness Way East,Suite 200,Englewood,CO,80112,US,,,,,,,11/2/1999
19871532039,"EAGLE RIVER BUSINESS CENTER, LTD.",230 S HOLLAND ST,,Lakewood,CO,80226,US,230 S HOLLAND ST,,Lakewood,CO,80226,US,Good Standing,,Corporation,DPC,ANTHONY,W.,HALEY,,,230 S HOLLAND ST,,LAKEWOOD,CO,80226,US,,,,,,,7/28/1983
19871358011,"COLUMBIA RIVER PRORODEO CIRCUIT, INC.",101 PRO RODEO DRIVE,,Colorado Springs,CO,80919,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,COGENCY GLOBAL INC.,12649 W Warren Ave,,Lakewood,CO,80228,US,,,,,,,10/26/1978
19981056023,"PRECISION WOODCRAFT INC., Dissolved January 1, 2001",PO BOX 260804,,Lakewood,CO,80226,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/25/1998
19941058268,"SCOTT GUIDES, INC., Dissolved April 7, 1999",200 SAN MIGUEL RIVER DRIVE,,Telluride,CO,81435,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,STEPHANIE,L.,FANOS,,,200 SAN MIGUEL RIVER DRIVE,,TELLURIDE,CO,81435,US,P O BOX 3727,,TELLURIDE,CO,81435,US,5/20/1994
19971020440,"WINDING RIVER RANCH, L.L.C., Delinquent July 1, 2015",12 COVE LANE,,Hattiesburg,MS,39402,US,12 COVE LANE,,Hattiesburg,MS,39402,US,Delinquent,,Limited Liability Company,DLLC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,2/10/1997
19961085266,"UNITED WAY OF EAGLE RIVER VALLEY, INC.",1280 N. Frontage Road West,Office 2,Vail,CO,81657,US,PO Box 4153,,Edwards,CO,81632,US,Good Standing,,Nonprofit Corporation,DNC,,,,,United Way of Eagle River Valley,1280 N. Frontage Road West,Manager's Office 2,Vail,CO,81657,US,PO Box 4153,,Edwards,CO,81632,US,6/26/1996
20001191604,CraftWorks Foundation,8001 Arista Pl,Ste 500,Broomfield,CO,80021,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Rebecca,,Fischer,,,Rock Bottom Restaurants,8001 Arista Pl Ste 500,Broomfield,CO,80021,US,,,,,,,10/2/2000
19981076316,"GOLD RIVERS UNIT 24, LLC",701 W. Francis,,Aspen,CO,81611,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Robert,,Ritchie,,,701 W. Francis,,ASPEN,CO,81611,US,,,,,,,4/23/1998
19941017870,"ADVENTURES! IN CHRISTIAN LIVING, Dissolved December 1, 1996",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,2/15/1994
19871331869,"RIVER DRIVE NEIGHBORHOOD PRESERVATION ASSOCIATION, Dissolved June 1, 2004",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,8/30/1977
19891050633,"MONTROSE BASS ANGLERS, INC., Dissolved March 1, 1996",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,5/11/1989
20061148896,"Rafter LT Livestock, Delinquent April 1, 2010",711 CR 51,,Divide,CO,80814,US,,,,,,,Delinquent,,Limited Liability Partnership,DLLP,Lloyd,Maynard,Larsen,,,711 CR 51,,Divide,CO,80814,US,,,,,,,4/6/2006
20061164624,River Cliff LLC,900 Pearl Street,Suite 200,Boulder,CO,80302,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jeffrey,K,White,,,900 Pearl St.,Suite 200,Boulder,CO,80302,US,,,,,,,4/18/2006
19961099140,"ADVENTURE BOUND RENTALS, L.L.P., Withdrawn July 29, 2016",1040 Alta Vista Dr,,Craig,CO,81625,US,1040 Alta Vista Dr.,,Craig,CO,81625,US,Withdrawn,,General Partnership,GP,Larry,,Ellgen,,,1040 Alta Vista Dr,,Craig,CO,81625,US,1040 Alta Vista Dr,,Craig,CO,81625,US,7/29/1996
19871545606,"CRYSTAL RIVER RESOURCES CORPORATION, Delinquent January 1, 2006",PO BOX 3221,,Wichita,KS,67201,US,,,,,,,Delinquent,,Corporation,DPC,MARGARET,,FUREY,,,902 NORTH PINE ST,,GUNNISON,CO,81230,US,,,,,,,11/9/1983
19951156969,"THE ASPEN RIVER RANCH LIMITED PARTNERSHIP, Colorado Authority Terminated May 31, 2005",10400 ACADEMY BLVD NE STE 240,,Albuqerque,NM,87111,US,,,,,,,Revoked,,Foreign Limited Partnership,FLP,,,,,The Corporation Company,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,12/22/1995
19971028392,"THE DENVER AIRCRAFT COMPANY, INCORPORATED",820 South Monaco Parkway,,Denver,CO,80224,US,,,,,,,Delinquent,,Corporation,DPC,PAM,,EGAN,,,820 South Monaco Parkway,Suite 140,DENVER,CO,80224,US,,,,,,,2/25/1997
19991223056,FRIENDS OF THE LOWER BLUE RIVER,348 Jade Rd,,Silverthorne,CO,80498,US,PO Box 2191,,Silverthorne,CO,80498,US,Good Standing,,Nonprofit Corporation,DNC,John,,Longhill,,,348 Jade Rd,,SILVERTHORNE,CO,80498,US,PO Box 2191,,SILVERTHORNE,CO,80498,US,11/30/1999
19971028541,"HISTORICAL AIRCRAFT HOLDING, LLC, Dissolved January 1, 2003",NUCLA HOPKINS AIRFIELD,27696 DD RD,Nucla,CO,81424,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,EARL,,EVANS,,,350-A CLAYTON ST,,NUCLA,CO,81424,US,,,,,,,2/25/1997
19981115701,"ORION WOODCRAFT, LTD., Dissolved July 6, 2009",3805 S JERSEY ST,,Denver,CO,80237,US,3805 S. Jersey st.,,Denver,CO,80237,US,Voluntarily Dissolved,,Corporation,DPC,RICHARD,B.,DEWDEW,,,3805 S JERSEY ST,,DENVER,CO,80237,US,,,,,,,6/23/1998
19931044033,"SALMON RIVER ENERGY, LLC D/B/A ROGER H. LICHTY, ATTORNEY AT LAW, Dissolved September 1, 2001",15 ELM ST,,Denver,CO,80220,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,ROGER,H.,LICHTY,,,15 ELM ST,,DENVER,CO,80220,US,,,,,,,4/26/1993
19971021891,"ARAPAHOE ANGLERS, LLC, Dissolved July 1, 2001",191 BLUE RIVER PKWY,,Silverthorne,CO,80498,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,GREG,,WARD,,,191 BLUE RIVER PKWY,,SILVERTHORNE,CO,80498,US,PO BOX 2540,,SILVERTHORNE,CO,80498,US,2/13/1997
19981115741,"SOUTH SEAS ADVENTURES, INC, Dissolved January 12, 2017",1625 Metropolitan Drive,,Longmont,CO,80504,US,17474 Foremost Lane,,Port Charlotte,FL,33948,US,Voluntarily Dissolved,,Corporation,DPC,Linda,L,Gutekunst,,,1625 Metropolitan Drive,,Longmont,CO,80504,US,,,,,,,6/23/1998
19931061383,"BASALT RIVERSIDE LIMITED LIABILITY COMPANY, Dissolved November 1, 2001",720 E HYMAN AVE,,Aspen,CO,81611,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DOUGLAS,P.,ALLEN,,,600 E HOPKINS STE 302,,ASPEN,CO,81611,US,,,,,,,6/14/1993
19871692748,"LAKEWOOD CRAFTS, INC., Dissolved February 9, 1999",2353 S HAVANA,,Aurora,CO,80014,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,JOHN,F.,EVANS,,,6810 W WALKER AVE,,LITTLETON,CO,80123,US,,,,,,,10/10/1986
19871692799,"River Road Ranch Company, LLC, Delinquent January 1, 2012","c/o Oates, Knezevich, Gardenswartz",,"533 E. Hopkins Ave., 3rd Floor",CO,81611,US,P.O. Box 9,,Woody Creek,CO,81656-0009,US,Delinquent,,Limited Liability Company,DLLC,,,,,"Oates, Knezevich, Gardenswartz & Kelly, P.C.","533 E. Hopkins Avenue, Third Floor",,Aspen,CO,81611,US,,,,,,,10/10/1986
19951051570,"TARRYALL RIVER CLUB, LTD.",27500 County Road 77,,Lake George,CO,80827,US,27500 County Road 77,,Lake George,CO,80827,US,Good Standing,,Nonprofit Corporation,DNC,,,,,Woodley Hilderbrand and Sanders,455 EAST PIKES PEAK AVE #305,Sute 305,COLORADO SPRINGS,CO,80903,US,,,,,,,4/14/1995
19871373857,"SNOWMASS WHITEWATER, INC.",542 MEADOW RD,,Snowmass Village,CO,81615,US,PO Box 5068,,Snowmass Village,CO,81615,US,Good Standing,,Corporation,DPC,ROBERT,,HARRIS,,,542 MEADOW RD,,SNOWMASS VILLAGE,CO,81615,US,PO Box 5552,,Snowmass Village,CO,81615,US,5/23/1979
19871692991,RIVERCREEK LIMITED PARTNERSHIP,,,,,,,,,,,,,Exists,,Limited Partnership,DLP,NICHOLAS,J.,LYPPS,,,"JACK'S CABIN, STAR RT. 3",,ALMONT,CO,81210,US,,,,,,,10/14/1986
19981053027,"BLUE RIVER LAND & CATTLE COMPANY, LLC, Delinquent August 1, 2012",0304 Otter Creek Rd.,,Kremmling,CO,80459,US,Box 1419,,Kremmling,CO,80459,UM,Delinquent,,Limited Liability Company,DLLC,,,,,Blue River Land &  Cattle Company LLC,0304 Otter Creek Rd,,KREMMLING,CO,80459,US,PO BOX 1419,,KREMMLING,CO,80459,US,3/20/1998
19871693378,"RUBICON RIVER CORPORATION, Dissolved July 1, 1999",1229 S FULTON AVE,,Brighton,CO,80601,US,,,,,,,Administratively Dissolved,,Corporation,DPC,BRAD,,BEGIN,,,1229 S FULTON AVE,,BRIGHTON,CO,80601,US,,,,,,,10/16/1986
19991088748,"BLUE RIVER CABIN,LLC",823 Ellipse Way,,Denver,CO,80209,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kenneth,R.,Bennington,,,823 Ellipse Way,,Denver,CO,80209,US,303 16th Street,Suite 200,Denver,CO,80202,US,5/10/1999
19951051915,"RICHCAM ADVENTURES, L.L.C., Dissolved January 1, 2003",775 S LINCOLN AVE,PO BOX 881089,Steamboat Springs,CO,80488,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,PATRICIA,A.,STRANDBERG,,,1830A CORNICE,,STEAMBOAT SPRINGS,CO,80488,US,PO BOX 1565,,STEAMBOAT SPRINGS,CO,80488,US,4/17/1995
